ds,predicted_monthly_cost,service
2025-07-01,73.64461558279211,Key Management Service
2025-08-01,74.51464816058319,Key Management Service
2025-09-01,73.3382559581456,Key Management Service
2025-10-01,76.6953886624952,Key Management Service
2025-11-01,74.9669192223202,Key Management Service
2025-12-01,77.99489843390424,Key Management Service
2026-01-01,82.82908793674117,Key Management Service
2026-02-01,74.14573895946684,Key Management Service
2026-03-01,85.64451962340182,Key Management Service
2026-04-01,83.28391500343348,Key Management Service
2026-05-01,86.68393824068676,Key Management Service
2026-06-01,84.15658291676138,Key Management Service
2026-07-01,89.1509606249604,Key Management Service
2026-08-01,89.88492638882306,Key Management Service
2026-09-01,88.29954777576737,Key Management Service
2026-10-01,92.13780278253238,Key Management Service
2023-10-01,52.6146584806715,Pub/Sub
2023-11-01,49.20131318186602,Pub/Sub
2023-12-01,50.75623438584076,Pub/Sub
2024-01-01,51.88330934335923,Pub/Sub
2024-02-01,47.758068486850725,Pub/Sub
2024-03-01,49.80078526439356,Pub/Sub
2024-04-01,47.73777819831758,Pub/Sub
2024-05-01,50.348638491583216,Pub/Sub
2024-06-01,50.049593970474504,Pub/Sub
2024-07-01,48.83227880541351,Pub/Sub
2024-08-01,52.44085228387358,Pub/Sub
2024-09-01,49.83325258865115,Pub/Sub
2024-10-01,50.587145366475546,Pub/Sub
2024-11-01,47.66977855765043,Pub/Sub
2024-12-01,49.797872614595704,Pub/Sub
2025-01-01,51.456463005472045,Pub/Sub
2025-02-01,46.17077199578142,Pub/Sub
2025-03-01,50.35072865439466,Pub/Sub
2025-04-01,48.45018831144273,Pub/Sub
2025-05-01,51.27130961980504,Pub/Sub
2025-06-01,50.785841395948964,Pub/Sub
2025-07-01,48.897927502687345,Pub/Sub
2025-08-01,51.70259620178784,Pub/Sub
2025-09-01,48.20350846130908,Pub/Sub
2025-10-01,48.07453269332079,Pub/Sub
2025-11-01,44.42744554142464,Pub/Sub
2025-12-01,45.51707133499311,Pub/Sub
2026-01-01,46.28211841761227,Pub/Sub
2026-02-01,40.746168519508274,Pub/Sub
2026-03-01,43.50316907614255,Pub/Sub
2026-04-01,41.40026722146375,Pub/Sub
2026-05-01,43.406896492984444,Pub/Sub
2026-06-01,42.83146030689874,Pub/Sub
2026-07-01,40.75084170685736,Pub/Sub
2026-08-01,43.620900556154865,Pub/Sub
2026-09-01,40.348133579726515,Pub/Sub
2026-10-01,39.92647775245486,Pub/Sub
2023-10-01,19.163690470881384,Secret Manager
2023-11-01,17.67844097784656,Secret Manager
2023-12-01,19.32261451028825,Secret Manager
2024-01-01,19.74927035679898,Secret Manager
2024-02-01,19.18223340887633,Secret Manager
2024-03-01,20.591720857585806,Secret Manager
2024-04-01,22.724646703342483,Secret Manager
2024-05-01,24.133933388801555,Secret Manager
2024-06-01,23.243068512214197,Secret Manager
2024-07-01,25.22081620201426,Secret Manager
2024-08-01,25.6784526008406,Secret Manager
2024-09-01,25.944464404883814,Secret Manager
2024-10-01,28.257136712523426,Secret Manager
2024-11-01,27.661846541393924,Secret Manager
2024-12-01,30.905942590532085,Secret Manager
2025-01-01,31.32137505528245,Secret Manager
2025-02-01,28.726311412063758,Secret Manager
2025-03-01,31.681680294424112,Secret Manager
2025-04-01,33.34206413780484,Secret Manager
2025-05-01,35.06381691259923,Secret Manager
2025-06-01,33.75755990903383,Secret Manager
2025-07-01,36.04594492809921,Secret Manager
2025-08-01,36.53884052807173,Secret Manager
2025-09-01,36.66816122786738,Secret Manager
2025-10-01,39.36644698196012,Secret Manager
2025-11-01,38.25096592903298,Secret Manager
2025-12-01,41.66130116442885,Secret Manager
2026-01-01,42.24075282051925,Secret Manager
2026-02-01,38.791969012905916,Secret Manager
2026-03-01,42.97491953198076,Secret Manager
2026-04-01,44.321430093142084,Secret Manager
2026-05-01,46.416674155078816,Secret Manager
2026-06-01,44.73166271685883,Secret Manager
2026-07-01,47.380405334681164,Secret Manager
2026-08-01,47.89988057075362,Secret Manager
2026-09-01,47.657319326601346,Secret Manager
2026-10-01,50.702784904865304,Secret Manager
2023-10-01,22.260103794668886,VPC
2023-11-01,21.67481006563935,VPC
2023-12-01,25.290578695773394,VPC
2024-01-01,26.35519774097163,VPC
2024-02-01,25.307828234146896,VPC
2024-03-01,27.512617288737005,VPC
2024-04-01,27.96432815959276,VPC
2024-05-01,29.66018660716839,VPC
2024-06-01,29.61152454579025,VPC
2024-07-01,32.35825530740511,VPC
2024-08-01,33.098969660351784,VPC
2024-09-01,33.01254354766964,VPC
2024-10-01,36.123450354352336,VPC
2024-11-01,34.70518851285291,VPC
2024-12-01,38.53358173023215,VPC
2025-01-01,39.438833952786695,VPC
2025-02-01,36.181907809328315,VPC
2025-03-01,40.57063278860226,VPC
2025-04-01,40.57564105071975,VPC
2025-05-01,42.70695134372906,VPC
2025-06-01,42.176186234280316,VPC
2025-07-01,45.15095909123988,VPC
2025-08-01,45.81129701579982,VPC
2025-09-01,45.14943782661249,VPC
2025-10-01,48.54879570356116,VPC
2025-11-01,46.63461723004244,VPC
2025-12-01,50.65078043890515,VPC
2026-01-01,51.45293954452991,VPC
2026-02-01,46.93252804028102,VPC
2026-03-01,52.32332132818847,VPC
2026-04-01,51.81426753861736,VPC
2026-05-01,54.206831193207535,VPC
2026-06-01,53.23729475038819,VPC
2026-07-01,56.58086747884735,VPC
2026-08-01,57.28078967394292,VPC
2026-09-01,56.1952043946015,VPC
2026-10-01,60.00667635539662,VPC
